04/07/2024 12:08:20, Voltage = 0.2072356, Wetness = 0, state = Dry, Temperature = 36.54279, Evaporation = 1.009302, Frequency = 30048
04/07/2024 14:22:47, Voltage = 0.02248643, Wetness = 0, state = Dry, Temperature = 39.64557, Evaporation = 0.9210299, Frequency = 0
04/07/2024 14:22:49, Voltage = 0.02290538, Wetness = 0, state = Dry, Temperature = 39.7486, Evaporation = 0.9087937, Frequency = 0
04/07/2024 14:22:50, Voltage = 0.02271202, Wetness = 0, state = Dry, Temperature = 39.71515, Evaporation = 0.9509407, Frequency = 0
04/07/2024 14:22:51, Voltage = 0.02296983, Wetness = 0, state = Dry, Temperature = 39.9491, Evaporation = 0.922591, Frequency = 0
04/07/2024 14:22:52, Voltage = 0.02164852, Wetness = 0, state = Dry, Temperature = 39.70966, Evaporation = 0.9498329, Frequency = 0
04/07/2024 14:22:53, Voltage = 0.02178549, Wetness = 0, state = Dry, Temperature = 39.59821, Evaporation = 0.9191165, Frequency = 0
04/07/2024 14:22:54, Voltage = 0.02263951, Wetness = 0, state = Dry, Temperature = 39.94073, Evaporation = 0.9196704, Frequency = 0
04/07/2024 14:22:55, Voltage = 0.02295372, Wetness = 0, state = Dry, Temperature = 39.64832, Evaporation = 0.9337697, Frequency = 0
04/07/2024 14:22:56, Voltage = 0.02304234, Wetness = 0, state = Dry, Temperature = 39.86273, Evaporation = 0.9216846, Frequency = 0
04/07/2024 14:22:57, Voltage = 0.02240586, Wetness = 0, state = Dry, Temperature = 39.74304, Evaporation = 0.916196, Frequency = 0
04/07/2024 14:22:58, Voltage = 0.02301012, Wetness = 0, state = Dry, Temperature = 39.84607, Evaporation = 0.9204761, Frequency = 0
04/07/2024 14:22:59, Voltage = 0.02333239, Wetness = 0, state = Dry, Temperature = 40.06879, Evaporation = 0.9236485, Frequency = 0
04/07/2024 14:23:00, Voltage = 0.0218016, Wetness = 0, state = Dry, Temperature = 39.44507, Evaporation = 0.9224902, Frequency = 0
04/07/2024 14:23:01, Voltage = 0.0220997, Wetness = 0, state = Dry, Temperature = 40.02429, Evaporation = 0.9168002, Frequency = 0
04/07/2024 14:23:03, Voltage = 0.02301817, Wetness = 0, state = Dry, Temperature = 39.76532, Evaporation = 0.9164477, Frequency = 0
04/07/2024 14:23:04, Voltage = 0.02264756, Wetness = 0, state = Dry, Temperature = 39.55927, Evaporation = 0.7091875, Frequency = 0
04/07/2024 14:23:05, Voltage = 0.02240586, Wetness = 0, state = Dry, Temperature = 39.43671, Evaporation = 0.9130739, Frequency = 0
04/07/2024 14:23:06, Voltage = 0.02283287, Wetness = 0, state = Dry, Temperature = 39.63721, Evaporation = 0.8196155, Frequency = 0
04/07/2024 14:23:07, Voltage = 0.02222861, Wetness = 0, state = Dry, Temperature = 39.47015, Evaporation = 0.9184115, Frequency = 0
04/07/2024 14:23:08, Voltage = 0.02197079, Wetness = 0, state = Dry, Temperature = 39.4978, Evaporation = 0.9200732, Frequency = 0
04/07/2024 14:23:09, Voltage = 0.02243003, Wetness = 0, state = Dry, Temperature = 39.75415, Evaporation = 0.9194186, Frequency = 0
04/07/2024 14:23:10, Voltage = 0.02412195, Wetness = 0, state = Dry, Temperature = 39.41443, Evaporation = 0.9208789, Frequency = 0
04/07/2024 14:23:11, Voltage = 0.02267173, Wetness = 0, state = Dry, Temperature = 40.19965, Evaporation = 0.9236988, Frequency = 0
04/07/2024 14:23:12, Voltage = 0.0222125, Wetness = 0, state = Dry, Temperature = 39.21118, Evaporation = 0.9204761, Frequency = 0
04/07/2024 14:23:13, Voltage = 0.02317931, Wetness = 0, state = Dry, Temperature = 39.47015, Evaporation = 0.9539117, Frequency = 0
04/07/2024 14:23:14, Voltage = 0.02252671, Wetness = 0, state = Dry, Temperature = 39.65668, Evaporation = 0.91962, Frequency = 0
04/07/2024 14:23:15, Voltage = 0.02330822, Wetness = 0, state = Dry, Temperature = 39.71515, Evaporation = 0.9222384, Frequency = 0
04/07/2024 14:23:16, Voltage = 0.02243809, Wetness = 0, state = Dry, Temperature = 39.55646, Evaporation = 0.9201739, Frequency = 0
04/07/2024 14:23:18, Voltage = 0.02284898, Wetness = 0, state = Dry, Temperature = 39.82098, Evaporation = 0.922037, Frequency = 0
04/07/2024 14:23:19, Voltage = 0.02225278, Wetness = 0, state = Dry, Temperature = 39.01349, Evaporation = 0.9207278, Frequency = 0
04/07/2024 14:23:20, Voltage = 0.02223667, Wetness = 0, state = Dry, Temperature = 39.59546, Evaporation = 0.9197711, Frequency = 0
04/07/2024 14:23:21, Voltage = 0.02321959, Wetness = 0, state = Dry, Temperature = 39.57312, Evaporation = 0.9235476, Frequency = 0
04/07/2024 14:23:22, Voltage = 0.02156796, Wetness = 0, state = Dry, Temperature = 39.1582, Evaporation = 0.9207278, Frequency = 0
04/07/2024 14:23:23, Voltage = 0.02278453, Wetness = 0, state = Dry, Temperature = 39.90454, Evaporation = 0.9202243, Frequency = 0
04/07/2024 14:23:24, Voltage = 0.0220997, Wetness = 0, state = Dry, Temperature = 39.66229, Evaporation = 0.9180087, Frequency = 0
04/07/2024 14:23:25, Voltage = 0.0228651, Wetness = 0, state = Dry, Temperature = 39.19165, Evaporation = 0.9176059, Frequency = 0
04/07/2024 14:23:26, Voltage = 0.02260728, Wetness = 0, state = Dry, Temperature = 39.68732, Evaporation = 0.9173541, Frequency = 0
04/07/2024 14:23:27, Voltage = 0.02348547, Wetness = 0, state = Dry, Temperature = 39.66785, Evaporation = 0.9200229, Frequency = 0
04/07/2024 14:23:28, Voltage = 0.02297789, Wetness = 0, state = Dry, Temperature = 39.56464, Evaporation = 0.9015427, Frequency = 0
04/07/2024 14:23:29, Voltage = 0.0225106, Wetness = 0, state = Dry, Temperature = 39.77905, Evaporation = 0.9202243, Frequency = 0
04/07/2024 14:23:30, Voltage = 0.02279258, Wetness = 0, state = Dry, Temperature = 39.33923, Evaporation = 0.9215335, Frequency = 0
04/07/2024 14:23:32, Voltage = 0.02284092, Wetness = 0, state = Dry, Temperature = 39.72913, Evaporation = 0.9212314, Frequency = 0
04/07/2024 14:23:33, Voltage = 0.02242197, Wetness = 0, state = Dry, Temperature = 39.66504, Evaporation = 0.922742, Frequency = 0
04/07/2024 14:23:34, Voltage = 0.02312291, Wetness = 0, state = Dry, Temperature = 39.31415, Evaporation = 0.9191165, Frequency = 0
04/07/2024 14:23:35, Voltage = 0.02237363, Wetness = 0, state = Dry, Temperature = 39.3476, Evaporation = 0.9162966, Frequency = 0
04/07/2024 14:23:36, Voltage = 0.02280064, Wetness = 0, state = Dry, Temperature = 39.45898, Evaporation = 0.9208789, Frequency = 0
04/07/2024 14:23:37, Voltage = 0.02230918, Wetness = 0, state = Dry, Temperature = 39.75415, Evaporation = 0.8186587, Frequency = 0
04/07/2024 14:23:38, Voltage = 0.0218016, Wetness = 0, state = Dry, Temperature = 39.651, Evaporation = 0.9214328, Frequency = 0
04/07/2024 14:23:39, Voltage = 0.02264756, Wetness = 0, state = Dry, Temperature = 39.29175, Evaporation = 0.922591, Frequency = 0
04/07/2024 14:23:40, Voltage = 0.0225106, Wetness = 0, state = Dry, Temperature = 39.50909, Evaporation = 0.9193683, Frequency = 0
04/07/2024 14:23:41, Voltage = 0.02207553, Wetness = 0, state = Dry, Temperature = 39.21674, Evaporation = 0.9208286, Frequency = 0
04/07/2024 14:23:42, Voltage = 0.02193051, Wetness = 0, state = Dry, Temperature = 39.64557, Evaporation = 0.9159945, Frequency = 0
04/07/2024 14:23:43, Voltage = 0.02337267, Wetness = 0, state = Dry, Temperature = 39.50629, Evaporation = 0.7138705, Frequency = 0
04/07/2024 14:23:44, Voltage = 0.02298595, Wetness = 0, state = Dry, Temperature = 39.77924, Evaporation = 0.922037, Frequency = 0
04/07/2024 14:23:45, Voltage = 0.02247837, Wetness = 0, state = Dry, Temperature = 39.52582, Evaporation = 0.9211307, Frequency = 0
04/07/2024 14:23:47, Voltage = 0.02222861, Wetness = 0, state = Dry, Temperature = 39.23621, Evaporation = 0.9247562, Frequency = 0
04/07/2024 14:23:48, Voltage = 0.02336461, Wetness = 0, state = Dry, Temperature = 39.70111, Evaporation = 0.9003342, Frequency = 0
04/07/2024 14:23:49, Voltage = 0.02360631, Wetness = 0, state = Dry, Temperature = 39.46735, Evaporation = 0.8262119, Frequency = 0
04/07/2024 14:23:50, Voltage = 0.02180966, Wetness = 0, state = Dry, Temperature = 39.56482, Evaporation = 0.9187137, Frequency = 0
04/07/2024 14:23:51, Voltage = 0.02277647, Wetness = 0, state = Dry, Temperature = 40.38074, Evaporation = 0.9231449, Frequency = 0
04/07/2024 14:23:52, Voltage = 0.02197079, Wetness = 0, state = Dry, Temperature = 39.42834, Evaporation = 0.9214328, Frequency = 0
04/07/2024 14:23:53, Voltage = 0.02280064, Wetness = 0, state = Dry, Temperature = 39.70404, Evaporation = 0.9395102, Frequency = 0
04/07/2024 14:23:54, Voltage = 0.02297789, Wetness = 0, state = Dry, Temperature = 39.56482, Evaporation = 0.918613, Frequency = 0
04/07/2024 14:23:55, Voltage = 0.02366271, Wetness = 0, state = Dry, Temperature = 39.12482, Evaporation = 0.4693477, Frequency = 0
04/07/2024 14:23:56, Voltage = 0.02285704, Wetness = 0, state = Dry, Temperature = 39.49518, Evaporation = 0.9200229, Frequency = 0
04/07/2024 14:23:57, Voltage = 0.02287315, Wetness = 0, state = Dry, Temperature = 39.01617, Evaporation = 0.9462577, Frequency = 0
04/07/2024 14:23:58, Voltage = 0.02246226, Wetness = 0, state = Dry, Temperature = 39.50079, Evaporation = 0.9219363, Frequency = 0
04/07/2024 14:23:59, Voltage = 0.02214804, Wetness = 0, state = Dry, Temperature = 39.32532, Evaporation = 0.9246052, Frequency = 0
04/07/2024 14:24:01, Voltage = 0.02285704, Wetness = 0, state = Dry, Temperature = 39.06635, Evaporation = 0.9202243, Frequency = 0
04/07/2024 14:24:02, Voltage = 0.02214804, Wetness = 0, state = Dry, Temperature = 39.42834, Evaporation = 0.9229939, Frequency = 0
04/07/2024 14:24:03, Voltage = 0.02355798, Wetness = 0, state = Dry, Temperature = 39.19165, Evaporation = 0.9216846, Frequency = 0
04/07/2024 14:24:04, Voltage = 0.02235752, Wetness = 0, state = Dry, Temperature = 39.69568, Evaporation = 0.9214328, Frequency = 0
04/07/2024 14:24:05, Voltage = 0.02183383, Wetness = 0, state = Dry, Temperature = 39.51465, Evaporation = 0.9158937, Frequency = 0
04/07/2024 14:24:06, Voltage = 0.02266367, Wetness = 0, state = Dry, Temperature = 38.9577, Evaporation = 0.9309499, Frequency = 0
04/07/2024 14:24:07, Voltage = 0.02250254, Wetness = 0, state = Dry, Temperature = 39.29193, Evaporation = 0.9218357, Frequency = 0
04/07/2024 14:24:08, Voltage = 0.02213998, Wetness = 0, state = Dry, Temperature = 39.68457, Evaporation = 0.9204257, Frequency = 0
04/07/2024 14:24:09, Voltage = 0.0225106, Wetness = 0, state = Dry, Temperature = 39.42279, Evaporation = 0.9238499, Frequency = 0
04/07/2024 14:24:10, Voltage = 0.02176132, Wetness = 0, state = Dry, Temperature = 39.28076, Evaporation = 0.8177524, Frequency = 0
04/07/2024 14:24:11, Voltage = 0.02271202, Wetness = 0, state = Dry, Temperature = 39.26129, Evaporation = 0.92244, Frequency = 0
04/07/2024 14:24:12, Voltage = 0.02199496, Wetness = 0, state = Dry, Temperature = 39.46179, Evaporation = 0.9212817, Frequency = 0
04/07/2024 14:24:13, Voltage = 0.02227695, Wetness = 0, state = Dry, Temperature = 39.15271, Evaporation = 0.9208789, Frequency = 0
04/07/2024 14:24:14, Voltage = 0.02351769, Wetness = 0, state = Dry, Temperature = 39.3504, Evaporation = 0.9176059, Frequency = 0
04/07/2024 14:24:16, Voltage = 0.02164852, Wetness = 0, state = Dry, Temperature = 39.39496, Evaporation = 0.9199222, Frequency = 0
04/07/2024 14:24:17, Voltage = 0.02328405, Wetness = 0, state = Dry, Temperature = 38.95496, Evaporation = 0.9199222, Frequency = 0
04/07/2024 14:24:18, Voltage = 0.0227523, Wetness = 0, state = Dry, Temperature = 39.03015, Evaporation = 0.9176059, Frequency = 0
04/07/2024 14:24:19, Voltage = 0.02250254, Wetness = 0, state = Dry, Temperature = 39.44507, Evaporation = 0.9232959, Frequency = 0
04/07/2024 14:24:20, Voltage = 0.0231068, Wetness = 0, state = Dry, Temperature = 38.94659, Evaporation = 0.9528038, Frequency = 0
04/07/2024 14:24:21, Voltage = 0.02200302, Wetness = 0, state = Dry, Temperature = 39.57874, Evaporation = 0.9193683, Frequency = 0
04/07/2024 14:24:22, Voltage = 0.02283287, Wetness = 0, state = Dry, Temperature = 39.45618, Evaporation = 0.9120165, Frequency = 0
04/07/2024 14:24:23, Voltage = 0.02302623, Wetness = 0, state = Dry, Temperature = 39.31696, Evaporation = 0.9207278, Frequency = 0
04/07/2024 14:24:24, Voltage = 0.02318737, Wetness = 0, state = Dry, Temperature = 39.30304, Evaporation = 0.9214328, Frequency = 0
04/07/2024 14:24:25, Voltage = 0.02244614, Wetness = 0, state = Dry, Temperature = 39.25848, Evaporation = 0.9179079, Frequency = 0
04/07/2024 14:24:26, Voltage = 0.02371106, Wetness = 0, state = Dry, Temperature = 38.61243, Evaporation = 0.9182101, Frequency = 0
04/07/2024 14:24:27, Voltage = 0.02263951, Wetness = 0, state = Dry, Temperature = 39.14709, Evaporation = 0.9373953, Frequency = 0
04/07/2024 14:24:28, Voltage = 0.02247837, Wetness = 0, state = Dry, Temperature = 39.00513, Evaporation = 0.938201, Frequency = 0
04/07/2024 14:24:30, Voltage = 0.02227695, Wetness = 0, state = Dry, Temperature = 39.38379, Evaporation = 0.9195193, Frequency = 0
04/07/2024 14:24:31, Voltage = 0.02363854, Wetness = 0, state = Dry, Temperature = 38.92432, Evaporation = 0.9205769, Frequency = 0
04/07/2024 14:24:32, Voltage = 0.02247837, Wetness = 0, state = Dry, Temperature = 39.23621, Evaporation = 0.9490273, Frequency = 0
04/07/2024 14:24:33, Voltage = 0.02304234, Wetness = 0, state = Dry, Temperature = 39.03851, Evaporation = 0.8192126, Frequency = 0
04/07/2024 14:24:34, Voltage = 0.02209165, Wetness = 0, state = Dry, Temperature = 39.23901, Evaporation = 0.9204761, Frequency = 0
04/07/2024 14:24:35, Voltage = 0.02251865, Wetness = 0, state = Dry, Temperature = 39.1861, Evaporation = 0.9216343, Frequency = 0
04/07/2024 14:24:36, Voltage = 0.02251865, Wetness = 0, state = Dry, Temperature = 39.4256, Evaporation = 0.9224902, Frequency = 0
04/07/2024 14:24:37, Voltage = 0.02281675, Wetness = 0, state = Dry, Temperature = 39.27521, Evaporation = 0.920325, Frequency = 0
04/07/2024 14:24:38, Voltage = 0.02306651, Wetness = 0, state = Dry, Temperature = 39.00513, Evaporation = 0.9004349, Frequency = 0
04/07/2024 14:24:39, Voltage = 0.02238975, Wetness = 0, state = Dry, Temperature = 39.27521, Evaporation = 0.9199222, Frequency = 0
04/07/2024 14:24:40, Voltage = 0.02148739, Wetness = 0, state = Dry, Temperature = 38.85474, Evaporation = 0.9168002, Frequency = 0
04/07/2024 14:24:41, Voltage = 0.02309874, Wetness = 0, state = Dry, Temperature = 39.38379, Evaporation = 0.9218357, Frequency = 0
04/07/2024 14:24:42, Voltage = 0.02253477, Wetness = 0, state = Dry, Temperature = 39.13599, Evaporation = 0.9171022, Frequency = 0
04/07/2024 14:24:43, Voltage = 0.02259922, Wetness = 0, state = Dry, Temperature = 39.17462, Evaporation = 0.9194186, Frequency = 0
04/07/2024 14:24:45, Voltage = 0.02284898, Wetness = 0, state = Dry, Temperature = 39.59546, Evaporation = 0.9233967, Frequency = 0
04/07/2024 14:24:46, Voltage = 0.02175326, Wetness = 0, state = Dry, Temperature = 39.12762, Evaporation = 0.9176059, Frequency = 0
04/07/2024 14:24:47, Voltage = 0.02375134, Wetness = 0, state = Dry, Temperature = 39.4339, Evaporation = 0.9210299, Frequency = 0
04/07/2024 14:24:48, Voltage = 0.02280064, Wetness = 0, state = Dry, Temperature = 38.90204, Evaporation = 0.9246555, Frequency = 0
04/07/2024 14:24:49, Voltage = 0.02305846, Wetness = 0, state = Dry, Temperature = 39.48962, Evaporation = 0.9240513, Frequency = 0
04/07/2024 14:24:50, Voltage = 0.02300206, Wetness = 0, state = Dry, Temperature = 39.27802, Evaporation = 0.9377981, Frequency = 0
04/07/2024 14:24:51, Voltage = 0.02258311, Wetness = 0, state = Dry, Temperature = 39.12482, Evaporation = 0.9208789, Frequency = 0
04/07/2024 14:24:52, Voltage = 0.0228087, Wetness = 0, state = Dry, Temperature = 39.37543, Evaporation = 0.9230441, Frequency = 0
04/07/2024 14:24:53, Voltage = 0.02288121, Wetness = 0, state = Dry, Temperature = 39.47015, Evaporation = 0.9419271, Frequency = 0
04/07/2024 14:24:54, Voltage = 0.02254282, Wetness = 0, state = Dry, Temperature = 39.19165, Evaporation = 0.9202243, Frequency = 0
04/07/2024 14:24:55, Voltage = 0.02232529, Wetness = 0, state = Dry, Temperature = 38.77936, Evaporation = 0.9194186, Frequency = 0
04/07/2024 14:24:56, Voltage = 0.02313902, Wetness = 0, state = Dry, Temperature = 39.05518, Evaporation = 0.9211307, Frequency = 0
04/07/2024 14:24:57, Voltage = 0.02162435, Wetness = 0, state = Dry, Temperature = 38.85193, Evaporation = 0.9177569, Frequency = 0
04/07/2024 14:24:59, Voltage = 0.02311485, Wetness = 0, state = Dry, Temperature = 39.12482, Evaporation = 0.9198215, Frequency = 0
04/07/2024 14:25:00, Voltage = 0.02309068, Wetness = 0, state = Dry, Temperature = 39.29193, Evaporation = 0.9168505, Frequency = 0
04/07/2024 14:25:01, Voltage = 0.02314708, Wetness = 0, state = Dry, Temperature = 39.28076, Evaporation = 0.9201739, Frequency = 0
04/07/2024 14:25:02, Voltage = 0.0238883, Wetness = 0, state = Dry, Temperature = 39.1499, Evaporation = 0.9259647, Frequency = 0
04/07/2024 14:25:03, Voltage = 0.02222861, Wetness = 0, state = Dry, Temperature = 39.01617, Evaporation = 0.9233967, Frequency = 0
04/07/2024 14:25:04, Voltage = 0.02246226, Wetness = 0, state = Dry, Temperature = 39.21674, Evaporation = 0.9208286, Frequency = 0
04/07/2024 14:25:05, Voltage = 0.02296177, Wetness = 0, state = Dry, Temperature = 38.96887, Evaporation = 0.9220875, Frequency = 0
04/07/2024 14:25:06, Voltage = 0.02264756, Wetness = 0, state = Dry, Temperature = 38.92993, Evaporation = 0.9395102, Frequency = 0
04/07/2024 14:25:07, Voltage = 0.02307457, Wetness = 0, state = Dry, Temperature = 38.93829, Evaporation = 0.91962, Frequency = 0
04/07/2024 14:25:08, Voltage = 0.02225278, Wetness = 0, state = Dry, Temperature = 39.01349, Evaporation = 0.9205769, Frequency = 0
04/07/2024 14:25:09, Voltage = 0.02247837, Wetness = 0, state = Dry, Temperature = 39.30859, Evaporation = 0.9170016, Frequency = 0
04/07/2024 14:25:10, Voltage = 0.02241392, Wetness = 0, state = Dry, Temperature = 39.05798, Evaporation = 0.9166995, Frequency = 0
04/07/2024 14:25:11, Voltage = 0.0228087, Wetness = 0, state = Dry, Temperature = 39.18884, Evaporation = 0.9168505, Frequency = 0
04/07/2024 14:25:12, Voltage = 0.02341295, Wetness = 0, state = Dry, Temperature = 38.83228, Evaporation = 0.9212817, Frequency = 0
04/07/2024 14:25:14, Voltage = 0.02163241, Wetness = 0, state = Dry, Temperature = 38.8631, Evaporation = 0.920325, Frequency = 0
04/07/2024 14:25:15, Voltage = 0.02311485, Wetness = 0, state = Dry, Temperature = 38.96606, Evaporation = 0.5977523, Frequency = 0
04/07/2024 14:25:16, Voltage = 0.02255894, Wetness = 0, state = Dry, Temperature = 39.04395, Evaporation = 0.9220875, Frequency = 0
04/07/2024 14:25:17, Voltage = 0.02252671, Wetness = 0, state = Dry, Temperature = 39.13873, Evaporation = 0.4633051, Frequency = 0
04/07/2024 14:25:18, Voltage = 0.02213193, Wetness = 0, state = Dry, Temperature = 38.92432, Evaporation = 0.9221882, Frequency = 0
04/07/2024 14:25:19, Voltage = 0.02361437, Wetness = 0, state = Dry, Temperature = 38.72668, Evaporation = 0.918613, Frequency = 0
04/07/2024 14:25:20, Voltage = 0.02313097, Wetness = 0, state = Dry, Temperature = 39.07172, Evaporation = 0.920325, Frequency = 0
04/07/2024 14:25:21, Voltage = 0.02289732, Wetness = 0, state = Dry, Temperature = 39.37823, Evaporation = 0.9088944, Frequency = 0
04/07/2024 14:25:22, Voltage = 0.02319542, Wetness = 0, state = Dry, Temperature = 39.37262, Evaporation = 0.9148363, Frequency = 0
04/07/2024 14:25:23, Voltage = 0.02366271, Wetness = 0, state = Dry, Temperature = 39.02179, Evaporation = 0.9172534, Frequency = 0
