05/07/2024 11:43:50, Voltage = 0.02251865, Wetness = 0, state = Dry, Temperature = 30.79303, Evaporation = 1.270492, Frequency = 26384
05/07/2024 12:31:45, Voltage = 0.02321959, Wetness = 0, state = Dry, Temperature = 33.54865, Evaporation = 1.209865, Frequency = 4746
05/07/2024 12:31:47, Voltage = 0.0232921, Wetness = 0, state = Dry, Temperature = 33.76599, Evaporation = 1.2716, Frequency = 4736
05/07/2024 12:31:49, Voltage = 0.02313902, Wetness = 0, state = Dry, Temperature = 33.84412, Evaporation = 1.232525, Frequency = 4717
05/07/2024 12:31:51, Voltage = 0.02366271, Wetness = 0, state = Dry, Temperature = 33.80792, Evaporation = 1.267521, Frequency = 4755
05/07/2024 12:31:52, Voltage = 0.02260728, Wetness = 0, state = Dry, Temperature = 33.89911, Evaporation = 1.270794, Frequency = 4748
05/07/2024 12:31:54, Voltage = 0.02211581, Wetness = 0, state = Dry, Temperature = 34.15704, Evaporation = 1.27024, Frequency = 4746
05/07/2024 12:31:56, Voltage = 0.02351769, Wetness = 0, state = Dry, Temperature = 34.24915, Evaporation = 1.271298, Frequency = 4722
05/07/2024 12:31:58, Voltage = 0.02289732, Wetness = 0, state = Dry, Temperature = 33.88959, Evaporation = 1.204074, Frequency = 4728
05/07/2024 12:31:59, Voltage = 0.02273619, Wetness = 0, state = Dry, Temperature = 33.34198, Evaporation = 1.191334, Frequency = 4755
05/07/2024 12:32:01, Voltage = 0.02289732, Wetness = 0, state = Dry, Temperature = 33.78284, Evaporation = 1.223159, Frequency = 4736
05/07/2024 12:32:03, Voltage = 0.02200302, Wetness = 0, state = Dry, Temperature = 33.93353, Evaporation = 1.269183, Frequency = 4747
05/07/2024 12:32:05, Voltage = 0.0228651, Wetness = 0, state = Dry, Temperature = 33.61804, Evaporation = 1.203973, Frequency = 4716
05/07/2024 12:32:06, Voltage = 0.0227523, Wetness = 0, state = Dry, Temperature = 34.04462, Evaporation = 1.262184, Frequency = 4740
05/07/2024 12:32:08, Voltage = 0.02237363, Wetness = 0, state = Dry, Temperature = 33.70441, Evaporation = 1.204678, Frequency = 4716
05/07/2024 12:32:10, Voltage = 0.02234946, Wetness = 0, state = Dry, Temperature = 33.6203, Evaporation = 1.229906, Frequency = 4709
05/07/2024 12:32:12, Voltage = 0.02375939, Wetness = 0, state = Dry, Temperature = 34.15656, Evaporation = 1.269284, Frequency = 4720
05/07/2024 12:32:13, Voltage = 0.02350158, Wetness = 0, state = Dry, Temperature = 33.64392, Evaporation = 1.208959, Frequency = 4719
05/07/2024 12:32:15, Voltage = 0.02196274, Wetness = 0, state = Dry, Temperature = 33.89423, Evaporation = 1.267823, Frequency = 4720
05/07/2024 12:32:17, Voltage = 0.0220433, Wetness = 0, state = Dry, Temperature = 33.91614, Evaporation = 1.272003, Frequency = 4722
05/07/2024 12:32:18, Voltage = 0.02260728, Wetness = 0, state = Dry, Temperature = 34.01709, Evaporation = 1.269183, Frequency = 4717
05/07/2024 12:32:20, Voltage = 0.02324376, Wetness = 0, state = Dry, Temperature = 34.08392, Evaporation = 1.206894, Frequency = 4730
05/07/2024 12:32:22, Voltage = 0.04294255, Wetness = 0, state = Dry, Temperature = 33.61871, Evaporation = 1.267521, Frequency = 4729
05/07/2024 12:32:24, Voltage = 0.02208359, Wetness = 0, state = Dry, Temperature = 34.58173, Evaporation = 1.293706, Frequency = 4731
05/07/2024 12:32:25, Voltage = 0.02277647, Wetness = 0, state = Dry, Temperature = 34.23517, Evaporation = 1.272103, Frequency = 4741
05/07/2024 12:32:27, Voltage = 0.04252359, Wetness = 0, state = Dry, Temperature = 34.12585, Evaporation = 1.25181, Frequency = 4739
05/07/2024 12:32:29, Voltage = 0.04117812, Wetness = 0, state = Dry, Temperature = 33.96436, Evaporation = 1.295972, Frequency = 4725
05/07/2024 12:32:31, Voltage = 0.04380462, Wetness = 0, state = Dry, Temperature = 33.73828, Evaporation = 1.335198, Frequency = 4703
05/07/2024 12:32:32, Voltage = 0.04107338, Wetness = 0, state = Dry, Temperature = 34.28271, Evaporation = 1.204225, Frequency = 4741
05/07/2024 12:32:34, Voltage = 0.04275724, Wetness = 0, state = Dry, Temperature = 33.70526, Evaporation = 1.269032, Frequency = 4709
05/07/2024 12:32:36, Voltage = 0.04255582, Wetness = 0, state = Dry, Temperature = 34.22943, Evaporation = 1.258256, Frequency = 4705
05/07/2024 12:32:38, Voltage = 0.04208047, Wetness = 0, state = Dry, Temperature = 34.00336, Evaporation = 1.267773, Frequency = 4737
05/07/2024 12:32:39, Voltage = 0.06418018, Wetness = 0, state = Dry, Temperature = 34.36383, Evaporation = 1.173912, Frequency = 4722
05/07/2024 12:32:41, Voltage = 0.0636726, Wetness = 0, state = Dry, Temperature = 33.76965, Evaporation = 1.222605, Frequency = 4715
05/07/2024 12:32:43, Voltage = 0.06428492, Wetness = 0, state = Dry, Temperature = 33.91077, Evaporation = 1.21339, Frequency = 4741
05/07/2024 12:32:45, Voltage = 0.06358397, Wetness = 0, state = Dry, Temperature = 34.12256, Evaporation = 1.265406, Frequency = 4751
05/07/2024 12:32:46, Voltage = 0.06485695, Wetness = 0, state = Dry, Temperature = 33.81921, Evaporation = 1.269384, Frequency = 4746
05/07/2024 12:32:48, Voltage = 0.06295555, Wetness = 0, state = Dry, Temperature = 34.41882, Evaporation = 1.179954, Frequency = 4711
05/07/2024 12:32:50, Voltage = 0.06342285, Wetness = 0, state = Dry, Temperature = 34.49799, Evaporation = 1.204124, Frequency = 4720
05/07/2024 12:32:52, Voltage = 0.06484083, Wetness = 0, state = Dry, Temperature = 34.57111, Evaporation = 1.262133, Frequency = 4724
05/07/2024 12:32:53, Voltage = 0.06483278, Wetness = 0, state = Dry, Temperature = 33.81128, Evaporation = 1.206542, Frequency = 4728
05/07/2024 12:32:55, Voltage = 0.0640271, Wetness = 0, state = Dry, Temperature = 33.95288, Evaporation = 1.263493, Frequency = 4713
05/07/2024 12:32:57, Voltage = 0.06360815, Wetness = 0, state = Dry, Temperature = 33.82184, Evaporation = 1.20347, Frequency = 4718
05/07/2024 12:32:59, Voltage = 0.06502614, Wetness = 0, state = Dry, Temperature = 33.77448, Evaporation = 1.266867, Frequency = 4721
05/07/2024 12:33:00, Voltage = 0.06438965, Wetness = 0, state = Dry, Temperature = 34.16248, Evaporation = 1.191435, Frequency = 4741
05/07/2024 12:33:02, Voltage = 0.06308446, Wetness = 0, state = Dry, Temperature = 33.74957, Evaporation = 1.26737, Frequency = 4736
05/07/2024 12:33:04, Voltage = 0.06450245, Wetness = 0, state = Dry, Temperature = 34.22351, Evaporation = 1.269435, Frequency = 4747
05/07/2024 12:33:06, Voltage = 0.06418824, Wetness = 0, state = Dry, Temperature = 33.97235, Evaporation = 1.269132, Frequency = 4752
05/07/2024 12:33:07, Voltage = 0.06463942, Wetness = 0, state = Dry, Temperature = 34.05682, Evaporation = 1.19924, Frequency = 4741
05/07/2024 12:33:09, Voltage = 0.06435742, Wetness = 0, state = Dry, Temperature = 34.00616, Evaporation = 1.270794, Frequency = 4755
05/07/2024 12:33:11, Voltage = 0.06457496, Wetness = 0, state = Dry, Temperature = 34.26489, Evaporation = 1.298187, Frequency = 4739
05/07/2024 12:33:13, Voltage = 0.0627219, Wetness = 0, state = Dry, Temperature = 33.89404, Evaporation = 1.241891, Frequency = 4747
05/07/2024 12:33:14, Voltage = 0.06376123, Wetness = 0, state = Dry, Temperature = 34.08148, Evaporation = 1.268226, Frequency = 4760
05/07/2024 12:33:16, Voltage = 0.06514699, Wetness = 0, state = Dry, Temperature = 33.53412, Evaporation = 1.266564, Frequency = 4758
05/07/2024 12:33:18, Voltage = 0.06491334, Wetness = 0, state = Dry, Temperature = 33.75171, Evaporation = 1.201859, Frequency = 4771
05/07/2024 12:33:20, Voltage = 0.06498586, Wetness = 0, state = Dry, Temperature = 34.40839, Evaporation = 1.253875, Frequency = 4750
05/07/2024 12:33:21, Voltage = 0.08682774, Wetness = 0, state = Dry, Temperature = 34.63647, Evaporation = 1.207095, Frequency = 4741
05/07/2024 12:33:23, Voltage = 0.063729, Wetness = 0, state = Dry, Temperature = 33.69043, Evaporation = 1.267823, Frequency = 4735
05/07/2024 12:33:25, Voltage = 0.06419629, Wetness = 0, state = Dry, Temperature = 34.23462, Evaporation = 1.265759, Frequency = 4745
05/07/2024 12:33:27, Voltage = 0.06413183, Wetness = 0, state = Dry, Temperature = 34.0451, Evaporation = 1.20775, Frequency = 4739
05/07/2024 12:33:28, Voltage = 0.06347118, Wetness = 0, state = Dry, Temperature = 34.08417, Evaporation = 1.256846, Frequency = 4758
05/07/2024 12:33:30, Voltage = 0.06321336, Wetness = 0, state = Dry, Temperature = 34.1626, Evaporation = 1.256443, Frequency = 4766
05/07/2024 12:33:32, Voltage = 0.06500196, Wetness = 0, state = Dry, Temperature = 33.72961, Evaporation = 1.266716, Frequency = 4785
05/07/2024 12:33:34, Voltage = 0.06460719, Wetness = 0, state = Dry, Temperature = 34.08203, Evaporation = 1.206542, Frequency = 4775
05/07/2024 12:33:35, Voltage = 0.06396265, Wetness = 0, state = Dry, Temperature = 33.81628, Evaporation = 1.272909, Frequency = 4758
05/07/2024 12:33:37, Voltage = 0.08566756, Wetness = 0, state = Dry, Temperature = 33.91302, Evaporation = 1.266967, Frequency = 4759
05/07/2024 12:33:39, Voltage = 0.0863121, Wetness = 0, state = Dry, Temperature = 33.99689, Evaporation = 1.223008, Frequency = 4752
05/07/2024 12:33:41, Voltage = 0.08524861, Wetness = 0, state = Dry, Temperature = 33.89685, Evaporation = 1.198888, Frequency = 4756
05/07/2024 12:33:42, Voltage = 0.08478937, Wetness = 0, state = Dry, Temperature = 33.89191, Evaporation = 1.263946, Frequency = 4755
05/07/2024 12:33:44, Voltage = 0.08639268, Wetness = 0, state = Dry, Temperature = 33.68787, Evaporation = 1.202463, Frequency = 4760
05/07/2024 12:33:46, Voltage = 0.0843382, Wetness = 0, state = Dry, Temperature = 34.3158, Evaporation = 1.207196, Frequency = 4766
05/07/2024 12:33:48, Voltage = 0.0866102, Wetness = 0, state = Dry, Temperature = 34.40503, Evaporation = 1.26873, Frequency = 4765
05/07/2024 12:33:49, Voltage = 0.08475715, Wetness = 0, state = Dry, Temperature = 33.97272, Evaporation = 1.221799, Frequency = 4746
05/07/2024 12:33:51, Voltage = 0.08461212, Wetness = 0, state = Dry, Temperature = 34.15411, Evaporation = 1.272003, Frequency = 4738
05/07/2024 12:33:53, Voltage = 0.08486995, Wetness = 0, state = Dry, Temperature = 34.03082, Evaporation = 1.269032, Frequency = 4730
05/07/2024 12:33:55, Voltage = 0.08582064, Wetness = 0, state = Dry, Temperature = 34.35803, Evaporation = 1.268176, Frequency = 4724
05/07/2024 12:33:56, Voltage = 0.08550643, Wetness = 0, state = Dry, Temperature = 33.75171, Evaporation = 1.213239, Frequency = 4716
05/07/2024 12:33:58, Voltage = 0.08428986, Wetness = 0, state = Dry, Temperature = 34.31873, Evaporation = 1.205333, Frequency = 4746
05/07/2024 12:34:00, Voltage = 0.0861993, Wetness = 0, state = Dry, Temperature = 34.34918, Evaporation = 1.207297, Frequency = 4741
05/07/2024 12:34:02, Voltage = 0.08412066, Wetness = 0, state = Dry, Temperature = 34.27661, Evaporation = 1.219533, Frequency = 4746
05/07/2024 12:34:03, Voltage = 0.1039242, Wetness = 0, state = Dry, Temperature = 34.38324, Evaporation = 1.242747, Frequency = 4738
05/07/2024 12:34:05, Voltage = 0.08520833, Wetness = 0, state = Dry, Temperature = 34.58398, Evaporation = 1.204124, Frequency = 4746
05/07/2024 12:34:07, Voltage = 0.08598178, Wetness = 0, state = Dry, Temperature = 34.263, Evaporation = 1.204678, Frequency = 4736
05/07/2024 12:34:08, Voltage = 0.1059384, Wetness = 0, state = Dry, Temperature = 34.05646, Evaporation = 1.242445, Frequency = 4728
05/07/2024 12:34:10, Voltage = 0.1068568, Wetness = 0, state = Dry, Temperature = 33.81848, Evaporation = 1.209865, Frequency = 4717
05/07/2024 12:34:12, Voltage = 0.1048185, Wetness = 0, state = Dry, Temperature = 34.15723, Evaporation = 1.266867, Frequency = 4718
05/07/2024 12:34:14, Voltage = 0.1053905, Wetness = 0, state = Dry, Temperature = 34.48041, Evaporation = 1.238265, Frequency = 4720
05/07/2024 12:34:15, Voltage = 0.1058578, Wetness = 0, state = Dry, Temperature = 33.81952, Evaporation = 1.205182, Frequency = 4711
05/07/2024 12:34:17, Voltage = 0.1051811, Wetness = 0, state = Dry, Temperature = 34.15076, Evaporation = 1.208002, Frequency = 4716
05/07/2024 12:34:19, Voltage = 0.1052697, Wetness = 0, state = Dry, Temperature = 33.83258, Evaporation = 1.27301, Frequency = 4725
05/07/2024 12:34:21, Voltage = 0.1057611, Wetness = 0, state = Dry, Temperature = 33.97778, Evaporation = 1.206944, Frequency = 4734
05/07/2024 12:34:22, Voltage = 0.1053825, Wetness = 0, state = Dry, Temperature = 34.47498, Evaporation = 1.201405, Frequency = 4746
05/07/2024 12:34:24, Voltage = 0.1057289, Wetness = 0, state = Dry, Temperature = 34.0451, Evaporation = 1.268881, Frequency = 4756
05/07/2024 12:34:26, Voltage = 0.1062929, Wetness = 0, state = Dry, Temperature = 33.92767, Evaporation = 1.198485, Frequency = 4758
05/07/2024 12:34:28, Voltage = 0.1065749, Wetness = 0, state = Dry, Temperature = 33.81537, Evaporation = 1.332428, Frequency = 4766
05/07/2024 12:34:29, Voltage = 0.1059464, Wetness = 0, state = Dry, Temperature = 34.57904, Evaporation = 1.205031, Frequency = 4761
05/07/2024 12:34:31, Voltage = 0.1056886, Wetness = 0, state = Dry, Temperature = 34.41931, Evaporation = 1.266615, Frequency = 4762
05/07/2024 12:34:33, Voltage = 0.1068166, Wetness = 0, state = Dry, Temperature = 34.55017, Evaporation = 1.268881, Frequency = 4757
05/07/2024 12:34:35, Voltage = 0.1059867, Wetness = 0, state = Dry, Temperature = 34.38013, Evaporation = 1.01051, Frequency = 4752
05/07/2024 12:34:36, Voltage = 0.1049313, Wetness = 0, state = Dry, Temperature = 33.92798, Evaporation = 1.269938, Frequency = 4750
05/07/2024 12:34:38, Voltage = 0.1053583, Wetness = 0, state = Dry, Temperature = 33.84723, Evaporation = 1.20342, Frequency = 4744
05/07/2024 12:34:40, Voltage = 0.1051085, Wetness = 0, state = Dry, Temperature = 34.48389, Evaporation = 1.207045, Frequency = 4719
05/07/2024 12:34:42, Voltage = 0.1055758, Wetness = 0, state = Dry, Temperature = 34.32416, Evaporation = 1.201002, Frequency = 4742
05/07/2024 12:34:43, Voltage = 0.1058578, Wetness = 0, state = Dry, Temperature = 34.38629, Evaporation = 1.21631, Frequency = 4749
05/07/2024 12:34:45, Voltage = 0.1058095, Wetness = 0, state = Dry, Temperature = 34.85931, Evaporation = 1.202916, Frequency = 4739
05/07/2024 12:34:47, Voltage = 0.104601, Wetness = 0, state = Dry, Temperature = 34.46338, Evaporation = 1.269535, Frequency = 4748
05/07/2024 12:34:49, Voltage = 0.1056886, Wetness = 0, state = Dry, Temperature = 34.36639, Evaporation = 1.201859, Frequency = 4759
05/07/2024 12:34:50, Voltage = 0.1063573, Wetness = 0, state = Dry, Temperature = 34.01691, Evaporation = 1.26878, Frequency = 4762
05/07/2024 12:34:52, Voltage = 0.106446, Wetness = 0, state = Dry, Temperature = 34.12054, Evaporation = 1.207851, Frequency = 4787
05/07/2024 12:34:54, Voltage = 0.1060673, Wetness = 0, state = Dry, Temperature = 34.40259, Evaporation = 1.207448, Frequency = 4806
05/07/2024 12:34:56, Voltage = 0.1060915, Wetness = 0, state = Dry, Temperature = 34.32111, Evaporation = 1.266867, Frequency = 4805
05/07/2024 12:34:57, Voltage = 0.1057853, Wetness = 0, state = Dry, Temperature = 34.71796, Evaporation = 1.26742, Frequency = 4795
05/07/2024 12:34:59, Voltage = 0.1048749, Wetness = 0, state = Dry, Temperature = 34.34064, Evaporation = 1.263342, Frequency = 4767
05/07/2024 12:35:01, Voltage = 0.1062445, Wetness = 0, state = Dry, Temperature = 34.53644, Evaporation = 1.202211, Frequency = 4777
05/07/2024 12:35:03, Voltage = 0.1053905, Wetness = 0, state = Dry, Temperature = 34.76794, Evaporation = 1.267773, Frequency = 4771
05/07/2024 12:35:04, Voltage = 0.1041981, Wetness = 0, state = Dry, Temperature = 34.56165, Evaporation = 1.305841, Frequency = 4758
05/07/2024 12:35:06, Voltage = 0.1061317, Wetness = 0, state = Dry, Temperature = 34.84918, Evaporation = 1.264147, Frequency = 4757
05/07/2024 12:35:08, Voltage = 0.1053422, Wetness = 0, state = Dry, Temperature = 34.15564, Evaporation = 1.307805, Frequency = 4761
05/07/2024 12:35:10, Voltage = 0.1065104, Wetness = 0, state = Dry, Temperature = 34.61353, Evaporation = 1.20342, Frequency = 4764
05/07/2024 12:35:11, Voltage = 0.106027, Wetness = 0, state = Dry, Temperature = 34.01678, Evaporation = 1.19778, Frequency = 4764
05/07/2024 12:35:13, Voltage = 0.1061801, Wetness = 0, state = Dry, Temperature = 34.0921, Evaporation = 1.270643, Frequency = 4754
05/07/2024 12:35:15, Voltage = 0.1045285, Wetness = 0, state = Dry, Temperature = 34.64276, Evaporation = 1.204477, Frequency = 4764
05/07/2024 12:35:17, Voltage = 0.1044398, Wetness = 0, state = Dry, Temperature = 34.16486, Evaporation = 1.268981, Frequency = 4778
05/07/2024 12:35:18, Voltage = 0.1049313, Wetness = 0, state = Dry, Temperature = 34.4411, Evaporation = 1.211325, Frequency = 4804
05/07/2024 12:35:20, Voltage = 0.1067924, Wetness = 0, state = Dry, Temperature = 34.29346, Evaporation = 1.271801, Frequency = 4799
05/07/2024 12:35:22, Voltage = 0.1061156, Wetness = 0, state = Dry, Temperature = 34.38031, Evaporation = 1.205988, Frequency = 4789
05/07/2024 12:35:24, Voltage = 0.1052938, Wetness = 0, state = Dry, Temperature = 34.68146, Evaporation = 1.264147, Frequency = 4769
05/07/2024 12:35:25, Voltage = 0.104746, Wetness = 0, state = Dry, Temperature = 34.72913, Evaporation = 1.29572, Frequency = 4772
05/07/2024 12:35:27, Voltage = 0.1064137, Wetness = 0, state = Dry, Temperature = 34.49695, Evaporation = 1.205333, Frequency = 4773
05/07/2024 12:35:29, Voltage = 0.1050924, Wetness = 0, state = Dry, Temperature = 34.46112, Evaporation = 1.272003, Frequency = 4762
05/07/2024 12:35:31, Voltage = 0.1049716, Wetness = 0, state = Dry, Temperature = 34.51086, Evaporation = 1.208656, Frequency = 4760
05/07/2024 12:35:32, Voltage = 0.1067682, Wetness = 0, state = Dry, Temperature = 34.69171, Evaporation = 1.205585, Frequency = 4760
05/07/2024 12:35:34, Voltage = 0.1065265, Wetness = 0, state = Dry, Temperature = 34.5166, Evaporation = 1.265658, Frequency = 4750
05/07/2024 12:35:36, Voltage = 0.1058659, Wetness = 0, state = Dry, Temperature = 34.29938, Evaporation = 1.266464, Frequency = 4744
05/07/2024 12:35:38, Voltage = 0.1053986, Wetness = 0, state = Dry, Temperature = 34.18939, Evaporation = 1.266464, Frequency = 4745
05/07/2024 12:35:39, Voltage = 0.1052455, Wetness = 0, state = Dry, Temperature = 34.34064, Evaporation = 1.205837, Frequency = 4746
05/07/2024 12:35:41, Voltage = 0.104754, Wetness = 0, state = Dry, Temperature = 34.74841, Evaporation = 1.265255, Frequency = 4752
05/07/2024 12:35:43, Voltage = 0.1060512, Wetness = 0, state = Dry, Temperature = 34.69617, Evaporation = 1.208807, Frequency = 4761
05/07/2024 12:35:45, Voltage = 0.1059545, Wetness = 0, state = Dry, Temperature = 34.79614, Evaporation = 1.202211, Frequency = 4765
05/07/2024 12:35:46, Voltage = 0.1253955, Wetness = 0, state = Dry, Temperature = 34.60638, Evaporation = 1.20342, Frequency = 4776
05/07/2024 12:35:48, Voltage = 0.1047379, Wetness = 0, state = Dry, Temperature = 34.21814, Evaporation = 1.206491, Frequency = 4766
05/07/2024 12:35:50, Voltage = 0.1061881, Wetness = 0, state = Dry, Temperature = 34.57507, Evaporation = 1.012122, Frequency = 4773
05/07/2024 12:35:51, Voltage = 0.1060915, Wetness = 0, state = Dry, Temperature = 34.349, Evaporation = 1.269284, Frequency = 4789
